M0,M1,M2,M3,M4,M5,M6,zzM0,zzM1,zzM2,zzM3,zzM4,zzM5,zzM6,driftM0,driftM1,driftM2,driftM3,driftM4,driftM5,driftM6,MassDif_M1,MassDif_M2,MassDif_M3,MassDif_M4,MassDif_M5,MassDif_M6,CumulativeDiff_0,CumulativeDiff_1,CumulativeDiff_2,CumulativeDiff_3,CumulativeDiff_4,CumulativeDiff_5,CumulativeDiff_6,xdrift,mz,rt,cand,class,plant,FN,class_YB,ori_index
1518.0870000000002,1422.6513,1008.0381,525.0789,248.4789,98.073,0.0,0.007621553100354199,0.008572633776637749,0.006401180079510713,0.004163015489721782,0.012648319451184813,0.0235662226097202,4.0,1,0,-1,-2,-1,-1,100,1.005,1.005,1.005,1.0069999999999997,1.0060000000000002,,0.001,1.006,2.011,3.016,4.023,5.029,,0.5370536906740764,820.5318946457434,1650.1066284179688,rej348,AL,Alf,Y,L,2082
1400.8639,1216.5198,790.6569999999998,437.5755,216.1037,110.9262,0.0,0.002359609988821229,0.001927668930432777,0.002067108877739936,0.0024428560571500327,0.004263607453770172,0.006066129970111132,4.0,0,0,-2,-2,-3,0,100,1.006,1.0040000000000002,1.0059999999999998,1.005,1.0090000000000003,,0.0,1.006,2.01,3.016,4.021,5.03,,0.0,820.5318946457434,1650.1066284179688,rej348,AL,Alf,Y,L,2083
1665.9576,1482.3889,977.0555,543.4424,251.6365,106.737,0.0,0.008321784005628333,0.007704523943290937,0.007590302351450209,0.007004066206062344,0.01029691814338125,0.012212044468037385,4.0,1,1,0,-1,-1,1,100,1.006,1.005,1.005,1.0059999999999998,1.0080000000000011,,0.001,1.007,2.012,3.017,4.023,5.0310000000000015,,0.0,820.5318946457434,1650.1066284179688,rej348,AL,Alf,Y,L,2084
670.99576,641.52962,506.72563,269.76303,154.6163,92.10729,0.0,0.006753270715405873,0.0057302266201890535,0.005947888239617046,0.006523592980435478,0.008079293303134841,0.02293523289411824,4.0,1,1,-1,-1,0,2,100,1.006,1.0040000000000002,1.0059999999999998,1.0070000000000001,1.008,,0.001,1.007,2.011,3.017,4.024,5.032,,8.42624471517408,820.5318946457434,1650.1066284179688,rej348,BL,Broc,Y,L,2085
651.10002,622.3714,495.7138,235.6458,134.44535,85.89175999999998,0.0,0.02190431933228281,0.013207364480576569,0.015176673137340297,0.010124028726839759,0.015657884982263663,0.015774724537083992,4.0,-1,-1,-2,-3,-2,-2,100,1.006,1.005,1.0049999999999994,1.0070000000000006,1.0060000000000002,,-0.001,1.005,2.01,3.015,4.022,5.0280000000000005,,8.791690205339767,820.5318946457434,1650.1066284179688,rej348,BL,Broc,Y,L,2086
684.0939,554.0546,492.9645,285.2692,164.4404,92.6247,0.0,0.0074299742713611686,0.009635723452825855,0.006476315883020486,0.006632907948073778,0.008765673732068692,0.01988661052993969,4.0,-3,-2,-3,-3,-4,-2,100,1.007,1.005,1.0059999999999998,1.0050000000000008,1.008,,-0.003,1.004,2.009,3.015,4.0200000000000005,5.0280000000000005,,8.535806152125652,820.5318946457434,1650.1066284179688,rej348,BL,Broc,Y,L,2087
21.34706,10.84695,336.75215,176.07646,914.32428,442.18201,220.09344,0.08369476323413771,0.04985946258444035,0.04285158898951867,0.04826079466811392,0.04336708868209789,0.04403899252780659,0.042547400418495335,4,8,6,3,8,5,5,1.01,1.0039999999999998,1.003,1.011,1.003,1.0059999999999991,0.004,1.014,2.018,3.0210000000000004,4.032,5.035,6.041,13.440416660208099,738.5062577130353,1780.51,rej349,AL,Alf,N,U,2088
4.97245,4.095947,73.788725,39.722295,206.755259,116.121112,59.305558,0.1348768739165582,0.09013782974972184,0.1601403877379633,0.2681833124736289,0.12145257899045135,0.11246476893692764,0.13612363455990167,6,9,6,3,8,5,5,1.009,1.003,1.003,1.011,1.003,1.0059999999999991,0.006,1.015,2.018,3.0210000000000004,4.032,5.035,6.041,20.40272320759452,738.5062577130353,1780.51,rej349,AL,Alf,N,U,2089
14.47006,11.51169,306.96184,167.33512,962.53088,459.29499,236.50055,0.23326157666436856,0.12077341829232704,0.07358011491143844,0.07751274622301821,0.07200759781851775,0.07237896396505683,0.07469845990025058,4,6,6,3,8,6,4,1.008,1.0059999999999998,1.003,1.011,1.0040000000000004,1.003999999999999,0.004,1.012,2.018,3.0210000000000004,4.032,5.0360000000000005,6.039999999999999,21.821125631129217,738.5062577130353,1780.51,rej349,AL,Alf,N,U,2090
64.50542,43.85836,275.62381,143.10053,359.64363,189.2911,124.75293,0.1266912916717863,0.06818268056502412,0.06563372418204992,0.09299171833094368,0.05576304384535437,0.05455868940600225,0.05171070733297617,3,7,5,2,7,4,5,1.01,1.004,1.0029999999999997,1.011,1.003,1.0069999999999997,0.003,1.013,2.017,3.02,4.0310000000000015,5.034,6.041,16.590596447270634,738.5062577130353,1780.51,rej349,BL,Broc,N,U,2091
130.8888,78.1014,527.3243,287.762,724.4455,347.2428,236.8785,0.060919860627523865,0.08156895708868896,0.04445980787196723,0.05191316661300143,0.041635910015575324,0.04312639584246542,0.0404585043617624,2,3,4,1,5,3,4,1.007,1.0070000000000001,1.0029999999999997,1.0100000000000002,1.0040000000000004,1.0069999999999988,0.002,1.009,2.016,3.0189999999999997,4.029,5.033,6.039999999999999,13.175841529101625,738.5062577130353,1780.51,rej349,BL,Broc,N,U,2092
158.66108,515.56329,235.51936,208.05729,109.21766,55.496930000000006,27.72006,0.055099302929639014,0.05056140885327781,0.1772329905189258,0.10459220290958364,0.08842208854478252,0.09040795453876048,0.08502425593243029,9,14,11,14,12,9,12,1.011,1.003,1.0089999999999997,1.004,1.003000000000001,1.0089999999999986,0.009000000000000001,1.02,2.023,3.032,4.0360000000000005,5.0390000000000015,6.047999999999999,20.250334153621647,738.5062577130353,1780.51,rej349,BL,Broc,N,U,2093
1497.2624,998.2652,0.0,0.0,0.0,0.0,0.0,0.01281809463915176,0.010885121006008924,4.0,4.0,4.0,4.0,4.0,-2,-4,100,100,100,100,100,1.004,,,,,,-0.002,1.002,,,,,,0.0,1089.5542226987047,1486.89794921875,rej350,AL,Alf,N,U,2094
1163.8738,738.1528,0.0,0.0,0.0,0.0,0.0,0.0035115217597551465,0.002867755545065919,4.0,4.0,4.0,4.0,4.0,-2,-4,100,100,100,100,100,1.004,,,,,,-0.002,1.002,,,,,,0.0,1089.5542226987047,1486.89794921875,rej350,AL,Alf,N,U,2095
1081.8992,727.0503,0.0,0.0,0.0,0.0,0.0,0.004890557152869781,0.00365537779447962,4.0,4.0,4.0,4.0,4.0,-4,-7,100,100,100,100,100,1.003,,,,,,-0.004,0.999,,,,,,0.0,1089.5542226987047,1486.89794921875,rej350,AL,Alf,N,U,2096
32.5914,15.71061,0.0,0.0,0.0,0.0,0.0,16.0,16.0,4.0,4.0,4.0,4.0,4.0,0,-5,100,100,100,100,100,1.001,,,,,,0.0,1.001,,,,,,0.7848885271169971,1089.5542226987047,1486.89794921875,rej350,BL,Broc,N,U,2097
14.875511,5.349627,0.0,0.0,0.0,0.0,0.0,16.0,16.0,4.0,4.0,4.0,4.0,4.0,-1,-2,100,100,100,100,100,1.005,,,,,,-0.001,1.004,,,,,,1.5627059864222959,1089.5542226987047,1486.89794921875,rej350,BL,Broc,N,U,2098
10.712917,7.460975,0.0,0.0,0.0,0.0,0.0,16.0,16.0,4.0,4.0,4.0,4.0,4.0,-8,-9,100,100,100,100,100,1.005,,,,,,-0.008,0.997,,,,,,0.0,1089.5542226987047,1486.89794921875,rej350,BL,Broc,N,U,2099
37.73042,56.16387,88.99032,96.49509,87.83162,78.01709,43.7352,16.0,16.0,16.0,16.0,16.0,16.0,16.0,10,4,-2,-2,-4,-5,-5,1.0,1.0000000000000002,1.0059999999999998,1.0040000000000004,1.005,1.0059999999999991,0.01,1.01,2.01,3.016,4.0200000000000005,5.025,6.0310000000000015,0.5074680379332195,683.2276106672062,286.5286560058594,rej351,AL,Alf,Y,L,2100
57.20305,70.15115,97.37105,96.97983,84.905,70.35506,50.9723,16.0,16.0,16.0,16.0,16.0,16.0,16.0,12,5,2,-1,-2,-3,-5,0.9990000000000001,1.003,1.003,1.0050000000000003,1.005,1.0039999999999996,0.012,1.011,2.014,3.017,4.022,5.027,6.0310000000000015,0.6033359642141988,683.2276106672062,286.5286560058594,rej351,AL,Alf,Y,L,2101
55.27891999999999,83.27951999999998,106.03169,118.49252,122.6997,82.90825,58.16512,0.010208754850781331,0.006792139463853085,0.00942544103036902,0.013612305871821806,0.01582789977946707,0.010019904211994949,0.02223872048533488,12,8,0,-1,-4,-5,-5,1.002,0.998,1.005,1.0030000000000006,1.005,1.0059999999999991,0.012,1.014,2.012,3.017,4.0200000000000005,5.025,6.0310000000000015,0.7899457485892969,683.2276106672062,286.5286560058594,rej351,AL,Alf,Y,L,2102
41.23329,95.75139,98.84555,76.14326,51.34253,32.308609999999994,16.98035,16.0,16.0,16.0,16.0,16.0,16.0,16.0,2,0,0,-1,0,-1,-3,1.004,1.006,1.005,1.0070000000000001,1.005,1.0039999999999996,0.002,1.006,2.012,3.017,4.024,5.029,6.0329999999999995,1.3037089946982665,683.2276106672062,286.5286560058594,rej351,BL,Broc,Y,L,2103
56.79854,114.94659,136.2909,94.92599,58.42313000000001,35.97842,19.46018,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0,1,0,-1,-2,-2,-3,1.007,1.005,1.005,1.0050000000000003,1.0060000000000002,1.004999999999999,0.0,1.007,2.012,3.017,4.022,5.0280000000000005,6.0329999999999995,1.1191578466482184,683.2276106672062,286.5286560058594,rej351,BL,Broc,Y,L,2104
63.48119000000001,129.88698,148.35568999999995,127.73684,59.42846,48.15504,24.57538,16.0,16.0,16.0,16.0,16.0,16.0,16.0,-3,-3,-4,-5,-4,-4,-6,1.006,1.005,1.005,1.0070000000000006,1.0060000000000002,1.003999999999999,-0.003,1.003,2.008,3.013,4.0200000000000005,5.026000000000002,6.029999999999999,0.38930340719949375,683.2276106672062,286.5286560058594,rej351,BL,Broc,Y,L,2105
9.915638,10.581682,15.897965,0.0,0.0,0.0,0.0,0.034952208944841516,0.05727200222614483,0.017392333988073563,4.0,4.0,4.0,4.0,-2,-1,-2,100,100,100,100,1.0070000000000001,1.005,,,,,-0.002,1.005,2.01,,,,,1.78978583448782,325.125992601695,278.10409545898443,rej352,AL,Alf,Y,L,2106
4.416436,13.931928,12.184959,0.0,0.0,0.0,0.0,0.04557111051159413,0.048168516496706296,0.03987973658309432,4.0,4.0,4.0,4.0,0,0,-2,100,100,100,100,1.006,1.0040000000000002,,,,,0.0,1.006,2.01,,,,,1.1517522881823514,325.125992601695,278.10409545898443,rej352,AL,Alf,Y,L,2107
7.0864600000000015,13.25823,15.94179,0.0,0.0,0.0,0.0,0.05035004304208161,0.04075626094107608,0.019059756914328697,4.0,4.0,4.0,4.0,-1,-4,-3,100,100,100,100,1.003,1.007,,,,,-0.001,1.002,2.009,,,,,1.040064100588669,325.125992601695,278.10409545898443,rej352,AL,Alf,Y,L,2108
454.9901,600.6483,426.2136,0.0,0.0,0.0,0.0,0.004318333995449129,0.007085434416003443,0.006150439744716673,4.0,4.0,4.0,4.0,0,-1,-1,100,100,100,100,1.005,1.006,,,,,0.0,1.005,2.011,,,,,0.5946707772652988,325.125992601695,278.10409545898443,rej352,BL,Broc,Y,L,2109
536.746,561.8815,430.548,0.0,0.0,0.0,0.0,0.0047029814666245725,0.0049992594078577144,0.0055131038894519644,4.0,4.0,4.0,4.0,0,-1,-1,100,100,100,100,1.005,1.006,,,,,0.0,1.005,2.011,,,,,0.0,325.125992601695,278.10409545898443,rej352,BL,Broc,Y,L,2110
558.2769,583.5489,463.5491,0.0,0.0,0.0,0.0,0.009474842831368577,0.009867205199930966,0.011895527386739031,4.0,4.0,4.0,4.0,0,-1,-2,100,100,100,100,1.005,1.005,,,,,0.0,1.005,2.01,,,,,0.0,325.125992601695,278.10409545898443,rej352,BL,Broc,Y,L,2111
5.9696065,0.7749606,0.594229,0.0,0.0,0.0,0.0,0.060952600062985765,0.2366657664054959,0.2407601519474447,4.0,4.0,4.0,4.0,-1,-3,-17,100,100,100,100,1.004,0.992,,,,,-0.001,1.003,1.995,,,,,22.148463453100682,449.16763095710473,1215.1732177734375,rej353,AL,Alf,N,U,2112
4.108473,3.035339,2.4639900000000003,0.0,0.0,0.0,0.0,0.02598549677015249,0.13141289958349994,0.22637669290732285,4.0,4.0,4.0,4.0,-1,-3,-17,100,100,100,100,1.004,0.992,,,,,-0.001,1.003,1.995,,,,,0.3348631561300722,449.16763095710473,1215.1732177734375,rej353,AL,Alf,N,U,2113
4.00518,2.0730310000000003,1.0219049999999998,0.0,0.0,0.0,0.0,0.06634206612403835,0.09535299972251046,0.16860000596430194,4.0,4.0,4.0,4.0,0,-3,-8,100,100,100,100,1.003,1.001,,,,,0.0,1.003,2.004,,,,,24.038275728512613,449.16763095710473,1215.1732177734375,rej353,AL,Alf,N,U,2114
354.6047494,77.2073936,0.6873024999999999,0.0,0.0,0.0,0.0,0.0073334253698291735,0.00871489462140971,0.009001929804754009,4.0,4.0,4.0,4.0,-18,-21,20,100,100,100,100,1.003,1.0470000000000002,,,,,-0.018000000000000002,0.985,2.032,,,,,12.557368354874361,449.16763095710473,1215.1732177734375,rej353,BL,Broc,N,U,2115
447.403767,92.497876,1.485651,0.0,0.0,0.0,0.0,0.007912757967118161,0.006715208851372854,0.005342886903822827,4.0,4.0,4.0,4.0,-19,-22,12,100,100,100,100,1.003,1.04,,,,,-0.019,0.984,2.024,,,,,13.608145844799445,449.16763095710473,1215.1732177734375,rej353,BL,Broc,N,U,2116
410.50422,95.56989,,0.0,0.0,0.0,0.0,0.007798963012955959,0.009882917491585822,0.008320186548404641,4.0,4.0,4.0,4.0,-20,-23,100,100,100,100,100,1.003,1.129,,,,,-0.02,0.983,2.112,,,,,14.573271195353918,449.16763095710473,1215.1732177734375,rej353,BL,Broc,N,U,2117
4.912751,1.903897,0.0,0.0,0.0,0.0,0.0,0.5896052182411438,0.17019433823532193,4.0,4.0,4.0,4.0,4.0,11,-2,100,100,100,100,100,0.993,,,,,,0.011,1.004,,,,,,23.46887406758155,417.06250681547476,1441.975810546875,rej354,AL,Alf,N,U,2118
9.4213325,0.9750568,0.0,0.0,0.0,0.0,0.0,0.19248341491417573,0.16591052644978702,4.0,4.0,4.0,4.0,4.0,7,10,100,100,100,100,100,1.0090000000000001,,,,,,0.006999999999999999,1.016,,,,,,36.52206524828508,417.06250681547476,1441.975810546875,rej354,AL,Alf,N,U,2119
7.8802936,0.9750242,0.0,0.0,0.0,0.0,0.0,0.32542773066901753,0.1860388334816465,4.0,4.0,4.0,4.0,4.0,14,9,100,100,100,100,100,1.001,,,,,,0.014,1.015,,,,,,27.52766699159234,417.06250681547476,1441.975810546875,rej354,AL,Alf,N,U,2120
161.5364,115.6574,0.0,0.0,0.0,0.0,0.0,0.01194622522005234,0.010930541960954472,4.0,4.0,4.0,4.0,4.0,0,-1,100,100,100,100,100,1.005,,,,,,0.0,1.005,,,,,,0.0,417.06250681547476,1441.975810546875,rej354,BL,Broc,N,U,2121
130.60047,94.80571,0.0,0.0,0.0,0.0,0.0,0.008841838158923651,0.007396145252086136,4.0,4.0,4.0,4.0,4.0,-1,-2,100,100,100,100,100,1.005,,,,,,-0.001,1.004,,,,,,0.0,417.06250681547476,1441.975810546875,rej354,BL,Broc,N,U,2122
79.05476,67.77027,0.0,0.0,0.0,0.0,0.0,0.008123860316060159,0.0028514050168056576,4.0,4.0,4.0,4.0,4.0,0,-1,100,100,100,100,100,1.005,,,,,,0.0,1.005,,,,,,1.5627059864222959,417.06250681547476,1441.975810546875,rej354,BL,Broc,N,U,2123
804.7327,460.6457,0.0,0.0,0.0,0.0,0.0,0.022205073820522808,0.03007660295722247,4.0,4.0,4.0,4.0,4.0,-5,-5,100,100,100,100,100,1.006,,,,,,-0.005,1.001,,,,,,0.0,835.5338213847093,1638.291259765625,rej355,AL,Alf,N,U,2124
714.8426,384.3033,0.0,0.0,0.0,0.0,0.0,0.0217150915309181,0.01729315758093523,4.0,4.0,4.0,4.0,4.0,-6,-7,100,100,100,100,100,1.005,,,,,,-0.006,0.999,,,,,,0.0,835.5338213847093,1638.291259765625,rej355,AL,Alf,N,U,2125
685.9155,365.4973,0.0,0.0,0.0,0.0,0.0,0.008433105212092536,0.01009498084163988,4.0,4.0,4.0,4.0,4.0,-4,-5,100,100,100,100,100,1.005,,,,,,-0.004,1.001,,,,,,0.0,835.5338213847093,1638.291259765625,rej355,AL,Alf,N,U,2126
1991.0109,981.9889,0.0,0.0,0.0,0.0,0.0,0.016805836711313915,0.019185452830622497,4.0,4.0,4.0,4.0,4.0,-6,-6,100,100,100,100,100,1.006,,,,,,-0.006,1.0,,,,,,0.0,835.5338213847093,1638.291259765625,rej355,BL,Broc,N,U,2127
3596.988,1698.85,0.0,0.0,0.0,0.0,0.0,0.03471967011524278,0.03368858775125393,4.0,4.0,4.0,4.0,4.0,-6,-7,100,100,100,100,100,1.005,,,,,,-0.006,0.999,,,,,,0.0,835.5338213847093,1638.291259765625,rej355,BL,Broc,N,U,2128
2623.579,1162.913,0.0,0.0,0.0,0.0,0.0,0.016320081502515918,0.015594461904580663,4.0,4.0,4.0,4.0,4.0,-7,-8,100,100,100,100,100,1.005,,,,,,-0.006999999999999999,0.998,,,,,,0.0,835.5338213847093,1638.291259765625,rej355,BL,Broc,N,U,2129
127.24336,77.62092,163.1263,137.58558,0.0,0.0,0.0,0.013068015986735116,0.013823732517884673,0.011056226006725732,0.010187591867190822,4.0,4.0,4.0,2,0,3,2,100,100,100,1.004,1.0090000000000001,1.0049999999999994,,,,0.002,1.006,2.015,3.02,,,,3.7419457950821764,767.5589304277036,1753.053955078125,rej356,AL,Alf,N,U,2130
108.89014,82.33491,191.85713,166.98637,0.0,0.0,0.0,0.02672725836183053,0.02822505448525927,0.021782066807413847,0.020699401750394662,4.0,4.0,4.0,0,-2,2,1,100,100,100,1.004,1.0099999999999998,1.005,,,,0.0,1.004,2.014,3.0189999999999997,,,,0.0,767.5589304277036,1753.053955078125,rej356,AL,Alf,N,U,2131
68.69225,55.1527,121.50781,114.70367,0.0,0.0,0.0,0.02226514912122165,0.025832376838269448,0.011397766142846872,0.02117005390959517,4.0,4.0,4.0,1,0,3,2,100,100,100,1.005,1.0090000000000001,1.0049999999999994,,,,0.001,1.006,2.015,3.02,,,,3.4410076043701903,767.5589304277036,1753.053955078125,rej356,AL,Alf,N,U,2132
1276.9569,600.3457,462.1743,208.7157,0.0,0.0,0.0,0.015023381976080219,0.014501033658303282,0.014349108734372003,0.016012263336382622,4.0,4.0,4.0,0,-2,0,-1,100,100,100,1.004,1.008,1.005,,,,0.0,1.004,2.012,3.017,,,,0.9443516294262966,767.5589304277036,1753.053955078125,rej356,BL,Broc,N,U,2133
1445.2942,712.8469,531.2239,237.0027,0.0,0.0,0.0,0.01334663606782166,0.012980751841951835,0.014129552409514813,0.018064289611478417,4.0,4.0,4.0,-1,-4,0,-1,100,100,100,1.003,1.01,1.005,,,,-0.001,1.002,2.012,3.017,,,,0.0,767.5589304277036,1753.053955078125,rej356,BL,Broc,N,U,2134
2108.6675,1002.9664,769.4363,330.0498,0.0,0.0,0.0,0.014858643984212985,0.015242977184238182,0.011121546796568108,0.017948525202610404,4.0,4.0,4.0,-2,-4,-2,-2,100,100,100,1.004,1.0080000000000002,1.0059999999999998,,,,-0.002,1.002,2.01,3.016,,,,0.0,767.5589304277036,1753.053955078125,rej356,BL,Broc,N,U,2135
183.1428,268.7385,247.8577,183.9244,106.5953,0.0,0.0,0.011823379365857116,0.011255832521771245,0.0133987433410872,0.012319214438043732,0.010422982006010115,4.0,4.0,0,-1,-2,-2,-2,100,100,1.005,1.005,1.0059999999999998,1.0060000000000002,,,0.0,1.005,2.01,3.016,4.022,,,0.670730944567203,602.1437362677733,282.9676208496094,rej357,AL,Alf,Y,L,2136
277.7002,400.7873,444.0205,332.7777,186.7515,0.0,0.0,0.00897760164400389,0.011820495451806079,0.010901170217609757,0.01565752873089474,0.012267816880745342,4.0,4.0,0,-1,-1,-2,-2,100,100,1.005,1.006,1.005,1.0060000000000002,,,0.0,1.005,2.011,3.016,4.022,,,0.0,602.1437362677733,282.9676208496094,rej357,AL,Alf,Y,L,2137
177.2795,278.2969,318.869,221.816,130.8003,0.0,0.0,0.014608591935325196,0.00889746640391204,0.018089747054838887,0.02562052114190218,0.01321386799476566,4.0,4.0,0,-1,-2,-3,-3,100,100,1.005,1.005,1.0049999999999994,1.0060000000000002,,,0.0,1.005,2.01,3.015,4.021,,,0.46510213931994,602.1437362677733,282.9676208496094,rej357,AL,Alf,Y,L,2138
5.887322,8.040128999999999,19.639932,37.03222,49.538036,0.0,0.0,0.07459712205317401,0.06386263789366692,0.08919352611671724,0.011530692900123344,0.014927196251998863,4.0,4.0,5,-3,19,19,16,100,100,0.998,1.028,1.0059999999999998,1.003,,,0.005,1.003,2.031,3.037,4.04,,,14.092685336726975,602.1437362677733,282.9676208496094,rej357,BL,Broc,Y,L,2139
2.967917,8.168633999999999,24.165331,38.890226,33.518293,0.0,0.0,0.11946908698958608,0.0924499687114185,0.046328107079946564,0.026876637194483927,0.013718910014512987,4.0,4.0,-5,1,18,18,14,100,100,1.0119999999999998,1.023,1.0059999999999998,1.0020000000000011,,,-0.005,1.007,2.03,3.036,4.038,,,9.057141933303235,602.1437362677733,282.9676208496094,rej357,BL,Broc,Y,L,2140
2.156612,7.143195,28.298056,35.309995,35.61916,0.0,0.0,0.08348229980161193,0.0734275787654956,0.06260461047103677,0.035386689422218155,0.06907277671744089,4.0,4.0,-3,3,15,17,15,100,100,1.0119999999999998,1.0180000000000002,1.0079999999999996,1.004,,,-0.003,1.009,2.027,3.035,4.039,,,11.666303184813938,602.1437362677733,282.9676208496094,rej357,BL,Broc,Y,L,2141
327.18083,533.8487200000002,526.6954099999998,351.04929,191.37357,78.97059,0.0,0.005356218226922299,0.006749379473344445,0.002507924368845368,0.007020862475955437,0.006510269803994856,0.00895904783187529,4.0,-1,-1,-2,-3,-3,-4,100,1.006,1.005,1.0049999999999994,1.0060000000000002,1.0050000000000008,,-0.001,1.005,2.01,3.015,4.021,5.026000000000002,,0.8737142935002513,387.1153923520554,286.5286560058594,rej358,AL,Alf,Y,L,2142
280.46267,477.39458,511.82835,383.84382,192.19199,89.48261,0.0,0.0018835588445271642,0.0018326374229117718,0.0017505958254220846,0.0015035600450243288,0.0022202599756783407,0.0022938618128186443,4.0,0,0,-1,-2,-2,-3,100,1.006,1.005,1.005,1.0060000000000002,1.005,,0.0,1.006,2.011,3.016,4.022,5.027,,0.5370536906741057,387.1153923520554,286.5286560058594,rej358,AL,Alf,Y,L,2143
341.1015,621.4394,599.5383,424.5427,233.4198,108.1917,0.0,0.0033871204342278984,0.004711309025210799,0.006662759892415899,0.0024373234117914693,0.0024967697151598986,0.004021210561234236,4.0,-1,-1,-2,-3,-4,-4,100,1.006,1.005,1.0049999999999994,1.0050000000000008,1.0060000000000002,,-0.001,1.005,2.01,3.015,4.0200000000000005,5.026000000000002,,0.5370536906741057,387.1153923520554,286.5286560058594,rej358,AL,Alf,Y,L,2144
581.11073,622.24995,404.21801,189.42673,75.25350999999998,34.0363,0.0,0.0020344374163760977,0.0029233755102988754,0.004169988915521653,0.004914799606532378,0.013786007081771705,0.017613093839603702,4.0,0,0,-1,-2,-3,-3,100,1.006,1.005,1.005,1.005,1.0060000000000002,,0.0,1.006,2.011,3.016,4.021,5.027,,0.4245782220824259,387.1153923520554,286.5286560058594,rej358,BL,Broc,Y,L,2145
641.45982,687.7031900000002,437.41596,219.89586,66.44561999999999,30.24505,0.0,0.0050014557716872255,0.003931079609851856,0.00543168234480616,0.006885396713205211,0.00789878653833063,0.012123924230566609,4.0,0,0,-1,-2,-3,-3,100,1.006,1.005,1.005,1.005,1.0060000000000002,,0.0,1.006,2.011,3.016,4.021,5.027,,1.0286236759217129,387.1153923520554,286.5286560058594,rej358,BL,Broc,Y,L,2146
818.2304799999997,822.78715,552.4685900000002,207.88165,97.54568,33.59,0.0,0.008207731841043174,0.002701314846813576,0.004396660990127349,0.007247175571109782,0.00812364234488166,0.01892418269364244,4.0,-1,-2,-3,-4,-5,-4,100,1.005,1.005,1.005,1.0050000000000003,1.0070000000000006,,-0.001,1.004,2.009,3.014,4.019,5.026000000000002,,0.5422176684690443,387.1153923520554,286.5286560058594,rej358,BL,Broc,Y,L,2147
0.4385944000000001,110.9103865,107.6138075,103.775329,0.0,0.0,0.0,0.18511044889139647,0.016916584327605802,0.0137366934151986,0.012497592940988938,4.0,4.0,4.0,-10,-13,-14,-15,100,100,100,1.003,1.005,1.0049999999999997,,,,-0.01,0.993,1.998,3.003,,,,2.6799999999999504,642.1005794339311,1098.7176513671877,rej359,AL,Alf,N,U,2148
0.637299,138.89588600000002,115.828609,103.134292,0.0,0.0,0.0,0.07352632723598836,0.003937266864222753,0.003664965447802148,0.005178662802764641,4.0,4.0,4.0,-2,-14,-15,-16,100,100,100,0.994,1.005,1.0049999999999997,,,,-0.002,0.992,1.997,3.002,,,,10.387484055342794,642.1005794339311,1098.7176513671877,rej359,AL,Alf,N,U,2149
0.547788,109.443101,86.487247,80.69619300000002,0.0,0.0,0.0,0.10560232928298106,0.0038093533727469853,0.003275786302873157,0.005939664080984425,4.0,4.0,4.0,-11,-14,-15,-15,100,100,100,1.003,1.005,1.0059999999999996,,,,-0.011,0.992,1.997,3.003,,,,11.55499999999995,642.1005794339311,1098.7176513671877,rej359,AL,Alf,N,U,2150
200.24338,61.05904,43.70898,10.57957,0.0,0.0,0.0,0.009318976444481916,0.019942295220315504,0.025786483421322413,0.1621402228526265,4.0,4.0,4.0,3,0,-11,-14,100,100,100,1.003,0.995,1.003,,,,0.003,1.006,2.001,3.004,,,,0.0,642.1005794339311,1098.7176513671877,rej359,BL,Broc,N,U,2151
193.41305,58.58464,47.52251,11.90915,0.0,0.0,0.0,0.008877943199157107,0.038210073857918914,0.040362920331103926,0.17063190060343278,4.0,4.0,4.0,-1,-4,-16,-20,100,100,100,1.003,0.994,1.0019999999999998,,,,-0.001,1.002,1.996,2.998,,,,19.615000000000013,642.1005794339311,1098.7176513671877,rej359,BL,Broc,N,U,2152
192.43116,56.12637,43.53651,11.0245,0.0,0.0,0.0,0.0116435913518323,0.04717720991289219,0.0307620084772054,0.2767093565382881,4.0,4.0,4.0,-4,-8,-18,-22,100,100,100,1.002,0.996,1.002,,,,-0.004,0.998,1.994,2.9960000000000004,,,,1.3761903938045763,642.1005794339311,1098.7176513671877,rej359,BL,Broc,N,U,2153
5.627173,12.288326,68.706743,142.65766599999995,173.61124099999995,180.303931,0.0,16.0,16.0,16.0,16.0,16.0,16.0,4.0,-9,-5,1,1,0,-1,100,1.01,1.0119999999999998,1.0059999999999998,1.0050000000000003,1.005,,-0.009000000000000001,1.001,2.013,3.0189999999999997,4.024,5.029,,0.4449906366056701,957.5841925187127,1622.6634521484375,rej360,AL,Alf,Y,L,2154
4.457552,3.525922,70.83377,125.002374,174.569969,171.66929299999995,0.0,16.0,16.0,16.0,16.0,16.0,16.0,4.0,-10,-9,-1,-1,-3,-3,100,1.007,1.0140000000000002,1.0059999999999998,1.004,1.0060000000000002,,-0.01,0.997,2.011,3.017,4.021,5.027,,17.462951258783992,957.5841925187127,1622.6634521484375,rej360,AL,Alf,Y,L,2155
4.9975190000000005,13.521892,65.94031700000001,132.34848300000002,171.90145800000005,163.21287,0.0,16.0,16.0,16.0,16.0,16.0,16.0,4.0,-8,-4,-2,-2,-3,-3,100,1.01,1.0080000000000002,1.0059999999999998,1.005,1.0060000000000002,,-0.008,1.002,2.01,3.016,4.021,5.027,,14.039658709052198,957.5841925187127,1622.6634521484375,rej360,AL,Alf,Y,L,2156
